sentence,label
encourage the winger to have a go for the corner,Metaphor
"I think we made the right decision, but it is a grey area",Metaphor
It was another nail in the coffin of the F1A governing body,Metaphor
The bad blood continued with an eyeball-to-eyeball confrontation on the final whistle,Metaphor
Do you see the people in your mind 's eye,Personification
our big cheese in the control room,Metaphor
The government asserts National security should always carry the day,Metaphor
What will happen if the bottom falls out of the economy ?,Euphemism
sounded uncomfortably like wet behind the ears,Euphemism
the Bank is ahead of the game this year,Metaphor
"He 's outwitting his enemies by the skin of his teeth, emerging miraculously intact",Metaphor
the acid test,Metaphor
instructions were followed to the letter,Metaphor
He rapidly learnt to withstand the pressure from his seniors to work by the book.,Metaphor
They are not going to throw good money after bad,Metaphor
till you give him the elbow,Euphemism
You could be surprised by the number of people around who have time on their hands and love to come round and do things,Metaphor
Norwich fans did pay their respects by placing bunches of daffodils on the pitch,Metaphor
gild the lily,Metaphor
pie in the sky,Metaphor
stamp your feet and sing your heart out,Metaphor
"Meanwhile, my interest in classical music was increasing by leaps and bounds",Metaphor
What passes through the mind of a dog as he snoozes with half an eye upon his trusted human companions,Metaphor
I 'd like to tell you my own theory about grown-ups and their DOs and DON'Ts,Metaphor
in order to fall in line with current papal social teaching,Metaphor
He had hit the right note with the children,Metaphor
they may jump the gun and start lectures on the Wednesday,Euphemism
"Such comments come a bit rich from the Opposition, when they have opposed each and every training initiative",Irony
like a fish out of water,Simile
ring a bell,Metaphor
"Attractive he might be to some people, but he was out of her league and anyway",Metaphor
"if you 're a culture vulture, take in a ballet at the Bolshei",Metaphor
"are Koala 's the origin of""up a gum tree""i wonder ?",Euphemism
They know that you do n't make appointments and chase your tail.,Metaphor
"Hot on the heels of Andrew Lloyd Webber 's""Tetris""theme",Metaphor
if you feel the blesing of lady luck then head down to the casino and chance your arm,Metaphor
I just love seeing a team with guys who want the ball during crunch time.,Euphemism
they took to it like a duck to water,Simile
"Some days, you feel your age. Other times you do n't feel your age at all",Metaphor
a tall order,Personification
cheap and cheerful claret,Metaphor
they did n't exactly hit it off,Metaphor
Failure to satisfy that the rules have been observed to the letter will attract disciplinary procedures,Metaphor
You 'll have her eating out of your hand,Metaphor
Mark Edmonds learns some tricks of the trade,Metaphor
"Special""early bird""promotion between 8.30am and 10am with extra discounts.",Metaphor
The Monster writhes on the horns of a dilemma : to breathe or bellow,Metaphor
Jesus came alive again after being dead and buried for three days,Literal
the boss decided to up the ante,Metaphor
it became a dice with death,Metaphor
I picked it up like gold-dust-sweet relic,Simile
Various religious groups were up in arms about the fact that BBC2 are showing Jerry Springer,Euphemism
She might think we 're just around the corner and that we 're not coming to see her,Literal
Advertising is not alone in offering a fair and square deal to women,Metaphor
"you can sing""Goodbye""till the cows come home, and it comes up as fresh as ever every time",Metaphor
"Imperial versus Cambridge in the Brit Cup Imperial started well, on Bucks, leading by a canvas at the end of the island",Metaphor
"Get out !""I said ;""Jimmy wo n't hurt you ; and though it do n't show, he 's as clean as a new pin.",Simile
Birds of a feather are n't they really ?,Metaphor
John Bitumen is never one to sit on the fence,Metaphor
"like most such incidents, was a quickly subsiding storm in a teacup",Paradox
It may be the last word in consumer issues but it has never been available on news stands.,Metaphor
play havoc with,Metaphor
match made in heaven,Metaphor
I now know that you do n't win at this level unless you sweat blood.,Metaphor
"the Littlewoods Cup holders, stayed in the competition by the skin of their teeth last night",Metaphor
I 'm not snowed under by kids,Metaphor
The business I 've just bought is on the rocks,Euphemism
"Do n't let it go to your head, he murmured",Metaphor
it was all a flash in the pan,Metaphor
I tried to get a word in edgeways,Metaphor
I was on cloud nine -- in a state of happiness,Metaphor
That theory has even less going for it as an explanation than for saved by the bell.,Metaphor
This is too much fun and too easy - it really is like shooting fish in a barrel,Simile
"track lifting began in earnest, and this was only in fits and starts",Metaphor
Unfettered competition of dog eat dog policies must surely give way,Metaphor
the Fender Custom Shop in cahoots with Satriani,Metaphor
you should now be in fine fettle and not unduly affected by others ' lack of support,Metaphor
Mark fired on all cylinders,Metaphor
Carter 's strategy of offering himself as a new broom was electorally well judged,Metaphor
if you chance your arm in tutorial discussion,Metaphor
"From animosity, to electricity, to discussing cake ingredients in the blink of an eye",Metaphor
they do n't really go a bundle on employing married women,Metaphor
Tailpiece : one born every minute,Euphemism
Alan Johnson is the new kid on the block who inherits Ms Kelly 's legacy,Metaphor
"families who could be at risk say they, at least, deserve the benefit of the doubt.",Metaphor
that is where the Government spoke with forked tongue because they did n't promise to act,Euphemism
I launched into a career as a journalist and for my health it became downhill all the way,Euphemism
turn on the tap so his hot water can run down the drain,Literal
at Hampton University Saturday night to turn back the hands of time,Personification
"I know the score, like they say.",Metaphor
The last year had been like a dream,Simile
Mark is sure to take his hat off to me now,Metaphor
he 's dead meat,Metaphor
Is it only a paper tiger ?,Euphemism
I draw a blank with hazelnuts,Euphemism
hold water,Metaphor
McKellar reckons France suited Johnston down to the ground,Metaphor
kick the habit,Metaphor
Starter Sportswear worries after rising like a rocket that exports could drop like the stick.,Simile
then get into the full swing of things later in the year,Metaphor
I got the option to take a golden handshake,Metaphor
"I basically got cold feet about going overseas, and we stopped the process.",Euphemism
"The easy-come, easy-go attitude most obviously applies to Nic Dalton",Parallelism
Having been cool as a cucumber the week before the wedding,Simile
she looked like nothing on earth,Metaphor
he 's responsible because the buck stops with him,Metaphor
What you need is a break so count your pennies and weigh up your chances,Metaphor
they both told her she shut her eyes to things she did n't like,Metaphor
find a chairman from the ranks of the great and the good,Metaphor
I have only half an eye on the game now,Metaphor
best bib and tucker,Metaphor
I 'm meant to be well now and it 's not much cop,Euphemism
So it was a breath of fresh air to read Jane Gordon 's article,Metaphor
Dj Dougal and Druid each promising a blast from the past in hardcore.,Metaphor
jump down my throat,Euphemism
they too were happy for Charlie to call the shots,Metaphor
"Opposed, he could breathe fire",Metaphor
His marriage had been officially ' on the rocks,Euphemism
they declared holy war at the drop of a hat,Metaphor
"One morning they were sitting on the fence, waiting for the 9.15.",Literal
resulting in employees having an unhealthy amount of time on their hands,Metaphor
neither here nor there,Metaphor
Do n't get all hot under the collar,Metaphor
War-painted Hurons are the kind of scalping psychotics who would think it is a big girl 's blouse.,Euphemism
"Thought he 'd make a killing, you see ; a lot of money to be made from property development",Metaphor
bring down the curtain on,Metaphor
this is a case of hobson 's choice for her,Metaphor
"A golf driving range, dubbed a""blot on the landscape""by planners, must be reduced in size.",Metaphor
"Financial problems aside, the company had already received the kiss of death",Metaphor
he could walk with his eyes shut all the way back to the town,Metaphor
His smile would have had Daisy weak at the knees,Metaphor
we 're both in this together now. We sink or swim together,Metaphor
"The weather was very cold. Trembling, I felt it in my bones. Sometimes I shake until I fall down",Literal
there was the important tradition concerning a golden age in the remote past,Metaphor
jump to conclusion about others,Metaphor
Mr De Frutos made a name for himself performing in the buff,Euphemism
an old hand,Metaphor
there are people there who constantly and consistently play to the gallery,Metaphor
The decision to scrap Taurus has upset the apple cart.,Metaphor
The farm worker has yet to achieve his place in the sun.,Metaphor
He arrived late. Things were in full swing,Metaphor
You do n't win at this level unless you sweat blood and tears.,Metaphor
he was put out to grass earlier today,Euphemism
A mother does not spank a child to get even with it,Metaphor
they would go weak at the knees and soil themselves,Metaphor
Such comments come a bit rich from the Opposition.,Irony
he lived and suffered much in the eye of the storm of history,Personification
"Dawn proved to be a remarkable student, passing out with flying colours",Metaphor
I was going to move mountains and make big Taj Mahals everywhere,Metaphor
Aunt Bella and Grandmother would put a brave face on it,Metaphor
"Whistling in the dark Last spring, a whitethroat set up its territory in a field of rape near my home",Euphemism
in fits,Metaphor
It is contemptible that Tony Blair would rather throw money at the Dome,Metaphor
he suffered a cut above his right eye,Literal
cook the books,Euphemism
"You need to identify the niche, count your pennies and take it one step at a time.",Metaphor
Politicians and the press froth at the mouth about asylum seekers spoiling everything,Metaphor
"To speak the gospel truth, Mr Temple was very harsh towards the native chiefs",Metaphor
"I guess I 'm going to kind of shoot from the hip, so I hope I do n't piss any one off.",Metaphor
Those who cross the floor of the House have rarely thrived,Metaphor
a certain amount of muscle flexing was now unavoidable if they were not to lose face with their supporters,Euphemism
he managed to bob and weave his way out of danger,Metaphor
Times are changing fast as the sport gets more professional you have to think big,Metaphor
"Without both, divide-and-rule tactics will open the way to ranking oppressions",Metaphor
A little bird tells me that Scottish & Newcastle 's private jet has been spotted in the neighbourhood of Pilsen,Personification
they all fail to live up the hype,Metaphor
it flourishes at the grass roots,Metaphor
Inspiration hit me like a bolt from the blue on the way home.,Metaphor
It goes in one ear and out the other,Metaphor
I shall be in hot water with some gay acquaintances for even listing homosexuality among deviations,Metaphor
Mother Russia kept a firm hand on her children,Metaphor
the North Thames gas board look like child 's play,Metaphor
"In its current manifestation, the ESF is neither fish nor fowl",Metaphor
"But a Vietnam with a difference, for the whites, armed to the teeth.",Metaphor
"If you 're totally skint, do n't sit around waiting for pennies from heaven.",Metaphor
it can feel thrilling to dice with death,Metaphor
Jane was candid to a fault,Metaphor
Brian chooses to put words in my mouth,Metaphor
she got all her fingers burnt off and had to be bandaged,Literal
by hook or by crook,Metaphor
he generally tried to ensure that the players themselves felt that they were ahead of the game,Metaphor
There are definitely no airs and graces out there on the track,Metaphor
its economic strategy was working and that economic recovery was around the corner,Metaphor
for ordering the killing in cold blood of 124 unarmed inmates,Metaphor
I hold no brief for experienced river users who carelessly hazard themselves,Metaphor
the concept just makes you grin like a Cheshire cat,Simile
the interviewer will need to play the devil 's advocate,Metaphor
you 'll jump to conclusion if I said that last night we ended up in bed together,Metaphor
our management wisely decided that we should fall in line with the principle,Metaphor
They were thus able to get the best of both worlds.,Metaphor
The Prime Minister is clearly now on the ropes and does n't seem able to fight back.,Metaphor
Alex had been dressed to kill for the event,Metaphor
We simply can not afford to let Elland Road deteriorate. That would be penny wise and pound foolish.,Paradox
When someone is the apple of your eye then they are really special.,Metaphor
Proof of the adage ' as stubborn as a mule ' ensued as much shouting and stick-waving failed to have any success.,Simile
a reason an existing employer will jump ship to a business with a good CSR reputation,Metaphor
"If the juices run out clear, then the meat close to the bone is cooked.",Literal
"However, in 1990 there was a silver lining",Metaphor
conservationists and bureaucrats alike fight shy of a battle royal,Metaphor
The blood on the carpet in No 10 yesterday was supposed to send out a message of dynamism,Hyperbole
"even more so than being the all singing, all dancing performer",Metaphor
"come on advertisers, please get it together",Metaphor
Tomorrow he is off to Chequers to join the great and the good and John Major,Metaphor
You can be sure there is blood on the carpet but finding where requires a forensic analysis.,Literal
"This, for a man whose entire working life had been devoted to making it big in the movies, came as a depressing, frustrating fact",Metaphor
I have n't taken Nurofen for donkey 's years,Metaphor
A woman saved her guide dog from certain death by giving it the kiss of life,Metaphor
"We 've covered why in detail several times, so let 's cut to the chase",Metaphor
Preparation for Local Government reform is also on the horizon,Metaphor
people in every nook and cranny of the company are empowered,Metaphor
the RFU are already looking to France to step into the breach,Metaphor
heart of gold,Metaphor
one in the eye for Alex,Euphemism
Mrs Bottomley later dismissed suggestions that she had failed to grasp the nettle,Metaphor
"you have to throw caution to the wind and""attack""a manoeuvre",Euphemism
the whole enchilada,Metaphor
"It was, of course, by far and away a situation too good to last",Metaphor
"For more than twenty years I 've been part of the furniture, a constant teatime companion",Euphemism
we cooked up some meal to eat,Literal
"there have already been eight examinations, all of which were passed with flying colours",Metaphor
Sledgehammers were usually wielded by the apprentice ; it was hot and heavy work,Metaphor
We hear on the grapevine that the Taxman is cracking down on the claimed private use of business assets,Metaphor
the outlying provinces are regarded as blazing a trail which central Russia would follow,Metaphor
this will determine whether UK-REITs hit the ground running in January,Metaphor
It is far better in the long run to field a capable back 4 and let them play,Metaphor
"Well, take it from me, she knows exactly what 's she doing",Metaphor
she drew the line in a diagonal way,Literal
Do n't spread yourself too thin.,Metaphor
"Rose, whose own profits were already cut to the bone to get the order, knew that she was on trial.",Metaphor
She was caught between a rock and a hard place here.,Metaphor
"she had to acquire it, by hook or by crook",Metaphor
they are lost in a fog of detail,Metaphor
"Whether or not England make it any further, the gloves are off for the semis",Metaphor
"If the military could provide them with bread and circuses, then the people would be content.",Metaphor
He was a man of action,Metaphor
That would let me nicely off the hook,Metaphor
we have poured tens of billions of pounds down the drain,Euphemism
We have discovered the tip of the iceberg,Metaphor
Nick Cusack was head and shoulders above the rest to claim the goal,Metaphor
"`` Why could n't you just stay in the back of beyond ?""she said.",Hyperbole
Freddie 's proving himself to be a survivor capable of keeping everyone on the hop,Metaphor
interference caused robots to run amok,Euphemism
no one was prepared to take a hot and heavy child in their arms,Literal
she had been sent by her employer to learn the finer points of cuisine,Metaphor
Mark has begun to feel his age,Metaphor
I would n't want to point the finger,Euphemism
now that 's what I call a glutton for punishment,Metaphor
It certainly relit an old flame of interest within me,Metaphor
"Hoping he had decided to make a clean sweep and tell Marc everything, Sarella waited to hear what he had to say",Metaphor
In a world where so much was staged artificially it was like a breath of fresh air.,Metaphor
"Mike was wearing a jester 's outfit with bells on, one leg red and the other leg yellow.",Metaphor
"out of a clear sky, the solution came to me",Metaphor
"If she is receptive and finds the invitation irresistible, she still may play hard to get",Metaphor
stick your neck out,Metaphor
DataEase is definitely a class act that deserves its position,Metaphor
rather than take the easy way out,Metaphor
she 's prepared to make an exhibition of herself,Euphemism
We may have to duck and dive,Metaphor
American family sitcoms will get a kick out of this irreverent jumble of period pop culture icons,Metaphor
She was bleeding and white as a ghost,Simile
"All things being equal, she can continue to have intercourse",Metaphor
Robbie fought a losing battle for control,Metaphor
it is precisely these consummate representatives of the golden mean who have expressed it,Metaphor
Kent has been asked to do the honours at the next meeting,Metaphor
can Ryan Kalish hold the fort while Bradley JR is ready ?,Metaphor
"Dealing with a Windfall -- you receive damages, or a golden handshake",Metaphor
they have been approved on the nod,Metaphor
he landed himself in hot water after Manchester United 's European Cup exit,Metaphor
I think it was only a drop in the ocean,Metaphor
When you hit the road this is the man you have to beat,Metaphor
elephants can not jump at all,Literal
I think we 're talking at cross purposes,Metaphor
it is cold comfort to Cardiff,Euphemism
the ball is in your court,Metaphor
Still others go through the motions but without any real desire to improve,Metaphor
My face resembled the back of one of those baboons who let it all hang out at mating time,Metaphor
The rioting French fishermen should be brought to book.,Metaphor
After waiting two years on the back-burner for Batmania to boil itself,Metaphor
there is the pleasure of a relaxing Scottish sojourn in the lap of luxury for a mere £199,Personification
on the button,Metaphor
Err on the side of being helpful,Metaphor
what fun is a game you can just walk through with your eyes shut,Metaphor
"the phrase""clean as a whistle""has been attributed to the Bard",Simile
we should have a lock stock and barrel merger,Metaphor
the time came for her to cross the floor,Metaphor
"Come hell or high water, he 'd always managed to get his mother a present",Metaphor
"Mr Roy Hattersley for the deputy leadership two years ago, may also be in the frame",Euphemism
executive functions would benefit from ' businesslike fulfilment of the assignments and decrees necessary for the economic mechanism to function really like clockwork,Simile
R. A. F. Benson were beaten by a canvas,Metaphor
"She 's told them what to do, birds of a feather.",Metaphor
he was just over-keen to do everything by the book,Metaphor
Now that Unix System Labs has finally cut a deal for OSF 's Distributed Computing,Metaphor
Andrew has the information to help you hedge your bets,Metaphor
a two horse race,Metaphor
The Warrior hefts a large sword around with relative ease and can mow down other classes like a knife through butter,Simile
These are going like stink.,Simile
I came within an ace of the end on the stern,Metaphor
Life in the world hangs by a thread.,Metaphor
He was evidently so successful at carrying the coals to Newcastle,Euphemism
My heart sank into my boots like that lumpy porridge,Euphemism
You have to take a back seat and be 'an unselfish performer '.,Euphemism
Haslemere made his day when Baynard netted a Stokes cross five minutes from time,Metaphor
Nuneaton Borough and Atherstone United lock horns in the FA Cup,Metaphor
"They walked on, face like thunder, fists still clenched",Simile
I want to thank you from the bottom of my heart for all you 've done for me,Metaphor
when upset James really did blow his top,Metaphor
We are at the ' end of history ' when liberal market capitalism is the only game in town,Metaphor
encourage teachers to come forward and take a hand in contributing to the team 's repertoire,Metaphor
so much in common that it was kind of a match made in heaven.,Metaphor
Palmer is making a clean break with the past in many ways,Metaphor
The moment of truth comes on Tuesday when they meet unstoppable Portadown,Metaphor
ensure that the report was not consigned to gather dust,Metaphor
"he was considered to be the black sheep of the family, did n't quite fit in when everybody else did.",Euphemism
It has at last found its place in the sun with the signing of an agreement.,Metaphor
Some packed like sardines in slow moving Lorries.,Simile
it 's better here than arriving tired and trying to light a fire under yourself,Metaphor
I 'd eat shish till the cows come home,Metaphor
"This was a tall order, especially the concept of an assurance that would last for ever.",Personification
disappointed at the sight of such an experienced defender making a schoolboy error,Euphemism
I am back into the full swing of things,Metaphor
he ran the show alone,Metaphor
have it on good authority,Metaphor
one of my friends had the gift of the gab,Metaphor
suddenly you and Fred Trueman see eye to eye ?,Metaphor
"Once upon a time, long long ago and far far away, out in the dreamlands",Metaphor
He 'll spread himself too thin.,Metaphor
this is really a kick in the teeth for bowlers,Metaphor
"a wall as clean as a whistle, without a scrap of vegetation",Simile
Give or take five minutes it was ten o'clock,Metaphor
split roughly equally between building state-of-the-art chip factories and research and development.,Metaphor
with Barcelona on the horizon he 's hungry for the big stage again,Metaphor
The drive from Dundalk was fast and furious,Literal
Shared criteria also constitute a double-edged sword,Metaphor
such a task should have been in the nature of coals to Newcastle,Euphemism
its energy splutters ineffectually on the back burner,Metaphor
I bought you that coat there ! It cost an arm and a leg,Metaphor
It 's the green-eyed monster really,Personification
it was entertaining as the dolphin jumped through hoops,Literal
Connor would make free with the girls as they went to and from their work,Metaphor
They work hand in glove with the industry,Metaphor
as clear as a bell,Simile
If you spend part of your working day on the move. Time is money and staying in touch is essential.,Metaphor
when Roman Emperors found ascension in the ranks they provided bread and circuses,Metaphor
another upset could be on the cards,Metaphor
Tonight we 're going to paint the town red,Metaphor
He has come under the microscope of German giants Bayern Munich,Metaphor
Larky jaunts to the back of beyond returned to fashion with the 1980s boom in travel writing.,Hyperbole
Anything less would smack of pie-in-the-sky thinking.,Metaphor
his fears that he might have to go under the knife have disappeared,Metaphor
they really must be away with the fairies if they believe that,Euphemism
Jesus suffered and died and then came back with bells on,Metaphor
She strode forth to the library in east London for a blast from the past.,Metaphor
the way you 're taught there is a do or die situation,Metaphor
a blow on the forehead knocked his eyesight out of kilter,Metaphor
What could a doubting Thomas say ?,Metaphor
you will come to realise that a day of reckoning or a major upheaval was unavoidable,Metaphor
"what she calls my""footloose lifestyle""is a recipe for disaster",Metaphor
A top dog always wants to be top dog,Metaphor
too big for your boots,Metaphor
"If I thought that a single""friend""of mine was behaving in such an appalling manner, I would raise hell",Metaphor
"Aoun had previously dismissed this agreement as a""blank cheque""for Syria 's ambitions in Lebanon.",Metaphor
"We shall not play games, she said. You have transgressed the law",Metaphor
she wants to kiss and make up,Metaphor
he was n't a popular guy at Leeds by leaving under a cloud,Euphemism
He wants the matter to be put on the back burner,Metaphor
we must both help Mum to do the honours,Metaphor
"it is not practical, and it will not stand the test of time",Metaphor
beneath your dignity,Metaphor
We think it had been occupied by a lady of easy virtue,Euphemism
of course the instant coffee would win hands down,Metaphor
"Between the stairs to the gallery, we had to cross the floor by about ten feet",Literal
he saw her only as part of the furniture,Euphemism
"Now 48, Mr Ames realised at an early age that the nine to five routine was not for him",Metaphor
The fact that she and Hugh happened to fit the bill seemed to give her every opportunity for finding out.,Metaphor
"she 'd collapsed and was on the floor, out for the count",Euphemism
he was head over heels on your mum and she was calling your mum a prostitute,Metaphor
the squatting passengers were answering the call of nature,Euphemism
"The conversation and the language of""prospects""and""closures""left Folly feeling at sea.",Metaphor
Students need to be as straight as a die,Simile
bite the bullet,Metaphor
"It 's a question of horses for courses, finding the best route forward and adopting the practices to fit that",Metaphor
She had suffered a cut above her left eye,Literal
"Such a trial, however, could well prove to be a double-edged sword for the administration",Metaphor
you 're an old hand,Metaphor
Do n't put the cart before the horse,Metaphor
This conclusion is the final nail in the coffin of the notion of sentential meaning,Metaphor
it all started to go pear-shaped.,Euphemism
They recommended that CJ be introduced in a three step programme to sugar the pill.,Metaphor
The final salvo was that of jumping on the bandwagon,Metaphor
She felt like a cuckoo in the nest,Euphemism
Go easy on cakes and biscuits -- try fruit instead,Metaphor
I know the anxiety will just add fuel to the fire,Euphemism
"Our product and service standards are geared to what the customer requires, not set in concrete",Metaphor
It would be the worst possible way to call time on Mary 's three-year spell in charge,Metaphor
Dave these computer been you know up in the air,Metaphor
it seems several heads will roll,Euphemism
"She 's bloody clever, and poor as a church mouse.",Simile
The software comp/decomp is then seen as a way of pushing the boat out for future Intel processors,Metaphor
Microsoft appeared to sing a different tune,Metaphor
they must run the gauntlet of a legal process,Metaphor
Every shipyard had an order book as long as your arm.,Simile
IBM had to play new kid on the block and study and try to emulate the leaders in the Unix market,Metaphor
To complete City 's misery Chris Burns then allowed the referee 's performance to get under his skin and he was dismissed,Metaphor
"Go for the burn, boys, go for the burn",Metaphor
whereby it was hoped that a party of Lord Galloway 's enemies might carry the day,Metaphor
dead as a doornail,Simile
All the car companies fix the prices of components in their profit-and-loss columns in order to cook the books,Euphemism
"Yesterday, Ms Magee said : Keith is clutching at straws in an effort to win the argument.",Metaphor
Up until now it has been difficult to have the best of both worlds when it comes to running one of the more expensive 4x4 off-road vehicles.,Metaphor
it began to agitate at the grass roots,Metaphor
it would ultimately bear fruit in a Polish pope at the turn of the second millenium,Metaphor
I always gave my husband the benefit of the doubt,Metaphor
the distraught women who asked them were only clutching at straws.,Metaphor
Looking at the monitors made my heart sink into my boots,Euphemism
But nowadays there 's more elbow room,Metaphor
well-mannered lobbying in the corridors of power,Metaphor
"And we trusted him then again and again. 'There 's one born every minute ', they say.",Euphemism
I expect it 's all in a day 's work to an adventurous lot like you,Metaphor
I was going to get a word in edgeways,Metaphor
he covers a lot of ground,Metaphor
that elegant nonentity whose only claim to fame was that he helped rid the nation of the right hon. Member for Finchley,Metaphor
Ferrari has always blown hot and cold,Metaphor
he would have to bear the brunt of it,Euphemism
One look in the mirror And I 'm tickled pink,Metaphor
A response team 's been set up to deal with complaints around the clock,Metaphor
They are a dime a dozen,Metaphor
Mink inherited the ability to breathe fire from her mom 's side of the family,Metaphor
left out in the cold,Metaphor
How could one ring a bell on a house door,Literal
he pulled out half a loaf and held it up,Literal
I really want to go into the next level and hit the big time.,Metaphor
the back of beyond,Hyperbole
"Like Rosa Lewis of the Cavendish Hotel, she too worked on the principle that the wealthiest person present should foot the bill.",Metaphor
"I think this is a perfect case of a day late, and a dollar short",Metaphor
there was obviously scope for the propagation of nonparty unorthodoxies at the grass-roots level,Metaphor
"Dougal tried to disguise his disappointment : to have come so far, only to find it was a blind alley",Personification
Are n't we the early bird ? said Tommy,Metaphor
So next time you hit the road make sure it does n't hit back,Metaphor
taking issue with either Dawkins or Bunting on the subject of religion is a bit like shooting fish in a barrel,Simile
I felt myself going head over heels towards a white mass of snow,Metaphor
in the hope that you will drop your guard and give them some vital information,Metaphor
Yet surely no jurist worth his salt would be tempted to abandon a distinction between two quite disparate legal institutions,Metaphor
it would actually bring down the curtain on the most successful career,Metaphor
Each of us has our moment of truth,Metaphor
Nerves of steel help if you want to be successful,Metaphor
some of us have passed our sell by date,Metaphor
it 's early days,Metaphor
"if you have any suggestions, speak now before I rework it or forever hold your peace",Metaphor
it would be a leap in the dark surely,Metaphor
well once in a blue moon do we have a late night ?,Metaphor
"he had his PhD stolen - all the manuscripts, notes, card indexes, the whole caboodle",Metaphor
they feel they are in a cleft stick,Euphemism
from being at death 's door in mid-July,Personification
He is determined to have a clear-the-air meeting with Murray,Metaphor
the Soviet Union had been invited to do the honours,Metaphor
"At one time, Mr Jarvis the coalman paid a pretty penny just to park his waggons there.",Personification
Death is described as the king of terrors,Personification
Karr was down in the mouth,Euphemism
prepare the ground for Civil Service computerization,Metaphor
Devon is always a happy hunting ground for Pipe,Metaphor
as bold as brass,Simile
Hundreds of items go under the hammer to save a medieval manor,Metaphor
Will the country have to go belly up before people realize what is happening ?,Euphemism
"After that calamitous event, the Gas Station 's days were pointedly numbered",Euphemism
All we need is a little smile from lady luck,Personification
"Gallup showed one in five would like to go under the knife, despite the attendant risks",Metaphor
he swept her off her feet,Metaphor
all fingers and thumbs,Euphemism
"The golf driving range, dubbed a""blot on the landscape '', must be reduced in size.",Metaphor
"You could talk dirty, if you want",Euphemism
He felt sure in his bones that their man would try something tonight,Metaphor
You are quite the plush gentleman and I am the black sheep.,Euphemism
He lives near the factory somewhere and might be in on Friday,Metaphor
that 's just gon na add insult to injury,Metaphor
the exhibition provides food for thought,Metaphor
The thing took off like a scalded cat.,Simile
"Well, well, well, this is long time no see, soul !""Alix. Hi.",Metaphor
it is a safe bet that he or she will have had to struggle as hard as his or her player,Metaphor
"At 31, Tamworth-born Coton is running out of time to establish himself with England.",Metaphor
"He would just touch base with us, then he 'd go back up to Warrington",Metaphor
Its three big domestic rivals do not intend to cut and run either,Metaphor
Dr Neil would eat them out of house and home,Metaphor
By the beginning of 1957 Franco found himself on the horns of a dilemma : both change and immobilism implied a high degree of risk,Metaphor
Jane made an exhibition of herself,Euphemism
"here today, gone tomorrow",Paradox
"You know, once in a blue moon I see Leonard driving by town",Metaphor
"the armoured vehicles were all""long in the tooth",Metaphor
he knew reviving an old flame would only aggravate it,Metaphor
I think it 's shine on who gets it on the nod,Metaphor
he never would make free with any man before he did know him well,Metaphor
Be careful not to cross out wanted material in the heat of the moment,Metaphor
The statements issued by the Foreign Office are revealed as hot air,Metaphor
His team may be ordered to play behind closed doors if they are found guilty,Metaphor
McDonald 's franchises in three municipal hospitals could get the boot when leases are up,Euphemism
In Poland the provisional government was shooting from the hip with edicts and expropriations.,Metaphor
The poor could try to put off the evil day,Metaphor
He was always in the fast lane,Metaphor
he wants to show he is on the side of the angels,Metaphor
She became an interpreter and was mentioned in dispatches,Metaphor
I hold all the cards in this situation,Metaphor
"he was making a shot in the dark that, she feared, might be all too accurate",Metaphor
Personal appearances always seemed to be a bone of contention.,Metaphor
Teachers on both sides of the Atlantic are up in arms about school tests.,Euphemism
they 're bombarding us with dos and don'ts,Metaphor
your best bet is to call them,Metaphor
he asked himself if this assignment was his swan song,Metaphor
One look at the monitors in vision control made my heart sink into my boots,Euphemism
"whatever alarms and excursions we have, the Golden Age is returning",Metaphor
"Do n't play games, Sir John",Metaphor
she was singing a dismal sort of bass which made her fly off the handle,Euphemism
it 's beyond smoke and mirrors,Metaphor
We found a Pandora 's box of evidence in his fraudster 's den,Euphemism
floor it anywhere between 50-70mph and the thing took off like a scalded cat.,Simile
"The child benefit rose like a Phoenix from the ashes, in the form of the Child Benefit Act, 1975",Simile
I would have gone bananas,Metaphor
he took it on the chin,Metaphor
The group was dressed to the nines,Metaphor
Do n't get on your high horse with me,Metaphor
Titfords had been thick on the ground,Metaphor
blow up in your face,Metaphor
"Some sort of squash will do, but put some slices of apple and orange in",Literal
You ca n't have it both ways.,Metaphor
the fortunes of war appeared to be turning favorably on the Northeast front,Metaphor
Create an organisation culture that always covers your back.,Metaphor
The next night I went on without Dutch courage and flattened a drunken heckler,Metaphor
they focus on the naked truth about events,Personification
Long live the High and Mighty Sovereigns,Metaphor
the need has never been greater to start off on the right foot,Metaphor
he 'll go to pieces as soon as his father turns up.,Metaphor
I 'm clean as a whistle and soon I 'm coming home to you,Simile
"Hot on the heels of our""first to brand""XPG4 story last week came a pledge from Unisys Corp",Metaphor
"The debate over the""RMS""issue will be hot and heavy",Metaphor
"Imagine, one day the bottom falls out of your market and you are unable to continue.",Euphemism
"It was a brave thing to do, jumping on a cassowary in full flight",Metaphor
Then the game 's already in the bag.,Metaphor
He who trusts in God looks death out of countenance,Metaphor
Sometimes a contractual term lies in a grey area between the two,Metaphor
is it just as clear as mud ?,Simile
General feelings of being under the weather and slight depression can all combine to make sex seem uninteresting,Euphemism
A period of literally climbing the walls,Euphemism
time and time again they come up with the goods,Metaphor
There is n't the same need to fly in the face of convention,Metaphor
personalised leather goods are in a league of their own,Metaphor
Just off the cuff like that,Metaphor
step into the breach,Metaphor
