sentence,label
as a result is seen as a man of action,Metaphor
they are reputed to have the Midas touch,Metaphor
Nick Cusack was head and shoulders above the rest to claim the goal,Metaphor
"If you and your partner 's weight differs by more than four and a half stone ( 30kg ) your best bet is a pair of""zip-and-link""mattresses.",Metaphor
Never give anyone a blank cheque : If you have to pay for something.,Literal
first and foremost clean up your act,Metaphor
An immediate inquiry be launched to bring to book those who authorised and carried out this cruel poisoning.,Metaphor
Haslemere made his day when Baynard netted a Stokes cross five minutes from time,Metaphor
that 's a name to conjure with in fashion,Metaphor
"Ann Kind-Hearted fundraisers pulled out all the stops to donate more than £1,500 to a very ill colleague.",Metaphor
Sometimes he makes a mountain out of a molehill,Metaphor
"could amount to 23,000 million on a useless, dangerous military white elephant",Euphemism
"as with most good ideas, there was a fly in the ointment.",Euphemism
they have to bear the brunt of the battle to uphold democracy,Euphemism
These are survey of themes and ideas throughout the three centuries covered by the book.,Literal
they went green with envy,Metaphor
the last word,Metaphor
the first intimation of danger must have been the single stroke of the king of terrors,Personification
it cut no ice,Metaphor
Nobody had heard of Rosie O'Dell ; I was looking for a needle in a haystack.,Metaphor
up to your neck in,Metaphor
I want to see Laverne home and dry,Metaphor
in seventh heaven,Metaphor
he is a decent manager who knows the ropes and who has been there before,Metaphor
It 's now possible to tie the knot in 14 different exotic locations in the new Kuoni Weddings brochure,Metaphor
It 's difficult to get matches under your belt when you 're like that,Metaphor
he must be cut from the same cloth as the eminent Welsby,Metaphor
I was only a few yards away when the car came round the bend and hit the kerb.,Literal
Tessa thought that putting the bite on people for fun-money was a terrific idea.,Euphemism
it does n't ring a bell,Metaphor
we all got together and had a heart-to-heart,Metaphor
"Her only daughter, the apple of her eye, had been brawling in the street.",Metaphor
It boils down to whether you think the extra features and quality are worth the extra money,Metaphor
he has n't taken the bus for donkey 's years,Metaphor
the time of their life,Metaphor
he 's been trying to get you slung out on your ear,Euphemism
his determination to see the job through to the end is typical of Ulster TRUE grit in the face of naked terror,Metaphor
He twisted in the saddle to see a column of infantry at the crossroads,Literal
Dave 's second Open success was not so cut-and-dried,Metaphor
Malcolm ! We 're pressed for time.,Metaphor
"They were going to crush it by blood and iron, but were themselves swept away by the armed uprising",Metaphor
that is quite normal when you are in an intense relationship behind closed doors,Metaphor
"This surprise offer of a legitimate job with a very famous star, a very famous director and a lot of money caught Jack on the hop",Metaphor
It was like pulling teeth working on both.,Simile
that 's all neither here nor there,Metaphor
"Eli had his day in the sun, but the last few years there has been a drop-off",Metaphor
tell him to hang fire on the matter,Metaphor
Gerrard is on fire but has a knock from last night so hold your horses on that one,Metaphor
this time I 'll play dirty if I have to,Metaphor
Robbie fought a losing battle for control,Metaphor
pull the plug when the computer is off,Literal
They definitely deserve any grab at the brass ring,Metaphor
"since they gave away 8,000 tickets at every home game another 14 was neither here nor there",Metaphor
it is the Labour Party who shed crocodile tears for the unemployed,Metaphor
it might open a Pandora 's box of inflationary money wage claims,Euphemism
she must not put words in my mouth,Metaphor
"Whether their instructions were followed to the letter is, of course, a different matter",Metaphor
"immediately he was back in his childhood, eight years old and with itchy feet",Metaphor
Mr Adams is caught between a rock and a hard place,Metaphor
The nondescripts were observers straight out of the nine-to-five banking bureaucracy,Metaphor
"when the dust settles at the end of our season, the KEFs will share the same honour",Metaphor
belt and braces,Metaphor
The Society and others objected to this but money talks and the new road was built,Personification
"As if, in the blink of an eye, his being would turn to breath",Metaphor
early bird,Metaphor
to see them drop the ball on the printing with this collection is hugely disappointing,Euphemism
it seems certain several heads will roll if Australia go two up at Lord 's,Euphemism
anticipate the run to see the fox break cover,Metaphor
It was n't a battle for top dog after all,Metaphor
He has a list of two and three pounders to his credit as long as your arm.,Simile
I just called to say I 'm happy and I mean it from the bottom of my heart,Metaphor
stamp your feet and sing your heart out,Metaphor
The family had crossed the Rubicon,Metaphor
"Watching Forest in full flight, has always been a joy",Metaphor
Mr Major tried to break the ice yesterday with what he said,Metaphor
in full cry,Metaphor
The moment she said it she knew she had hit the nail on the head,Metaphor
cut the crap,Metaphor
a tall order,Personification
"He would fight my case to the bitter end, he vowed.",Metaphor
in the final analysis the decisions were mine,Metaphor
"This is right before 1 p.m., right at crunch time, I had a matter of minutes to get him in",Euphemism
And it goes like stink !,Simile
let 's cut to the chase here,Metaphor
they speed up when they see the coast is clear,Metaphor
See hence what it is that sweetens the pale countenance of the king of terrors to believers,Personification
There will be a square deal for the farm worker and his family,Metaphor
she 's sure to take the chequered flag,Metaphor
like a knife through butter,Simile
Do you like her to talk dirty ?,Euphemism
Susan checked her watch against the clock,Literal
No government likes to lose face like that,Euphemism
Cricket 's young dragons learning to breathe fire,Metaphor
That saved-by-the-bell escape from Jumbo Cummings in an early bout,Personification
my comment was a shot in the dark,Metaphor
"if the guy tries to lay a finger on me, he 'll end up staring at the moon",Metaphor
they are coming together to burn the midnight oil,Metaphor
it was pushing up the daisies,Euphemism
effing and blinding,Euphemism
"If you 're totally skint, do n't sit around waiting for pennies from heaven.",Metaphor
neither here nor there,Metaphor
"Marty Roebuck might look like a man who would n't say""boo""to a goose.",Metaphor
they went though air like a dose of salts,Simile
Often a bereaved family will return to the bones of dead elephants many years later.,Literal
I 'd like to tell you my own theory about DOs and DON'Ts,Metaphor
She felt awkward as he caught her star and felt herself going red as a beetroot !,Simile
"A corporate publication produced on behalf of a distinguished client wo n't want to appear flash, but nor will it want to risk seeming stuffy and behind the times",Euphemism
She pushed harder on the button ; the engines responded,Literal
make it big,Metaphor
The thunder was continuous and the heavens opened,Metaphor
he 'd stopped in the fast lane instead because he did n't want to ruin his tyre by driving on after a puncture,Literal
Swedish investors have come a cropper in London,Metaphor
to the bone,Metaphor
"The woman in the back, who was wildly diving amongst Rex 's purchases, was a different kettle of fish",Metaphor
even then employers are not necessarily home and dry,Metaphor
he 'd better go and set the ball rolling,Metaphor
he eats you out of house and home,Metaphor
Consistency does n't always carry the day at Charlotte : Austin Dillon led only the final lap a year ago,Metaphor
They were going to crush it by blood and iron.,Metaphor
Coursework has deadlines which must be met and which may cause you to burn the midnight oil,Metaphor
is n't that looking for a needle in a haystack ?,Metaphor
it seemed in the nature of things for her always to seek favour and her mistress to bestow it.,Metaphor
Now I think it 's a bit rich t to slam the Liberals for walking out on the last debate because the Tories did n't attend,Irony
US promises that the other powers would get a slice of the pie,Metaphor
they want to cramp his style,Euphemism
They can sometimes be like getting blood out of a stone,Simile
it gave her a wild untamed loveliness which took his breath away,Metaphor
"Change your tune, why do n't you",Metaphor
Steve Mungall is moved forward into midfield and plays a blinder,Metaphor
It does n't make sense to cry over spilt milk.,Metaphor
he struggles in lessons and can fly off the handle,Euphemism
I never speak about transfer issues until a deal is done and dusted,Metaphor
he 's getting itchy feet and will soon be back,Metaphor
scientifically originated concepts are some son of cuckoo in the nest of traditional common sense,Euphemism
the Bank is ahead of the game this year,Metaphor
It will be critical to act quickly so that they do not go off the boil.,Metaphor
"He was blown out of the water on 17 January 1964 by Iain Macleod [ q.v. ], who had just become editor of the Spectator",Euphemism
"If you hunger for a totally monochrome kitchen, feast your eyes on these goodies",Metaphor
wow people with the old smoke and mirrors,Metaphor
"Somebody to wait on you, hand and foot",Metaphor
Could I be the belle of the ball ?,Metaphor
it was a red-letter day on Wednesday,Metaphor
My poor wife 's attempt to scare her into flight must have been the final straw,Metaphor
So you 'll need to make yourself scarce.,Metaphor
take time by the forelock,Personification
My parents or family had never made a big deal about my body,Metaphor
split roughly equally between building state-of-the-art chip factories and research and development.,Metaphor
A final nail in the coffin had been hammered in by Wrede,Literal
It 's time to circle the wagons,Metaphor
Do n't learn the hard way - the school of hard knocks can be a very painful way to learn,Euphemism
We were lost babes in the wood.,Euphemism
a red-letter day for a landmark cabaret,Metaphor
his father has been driving since the year dot,Metaphor
"when things go wrong, it 's just as well to learn to hold your horses a little",Metaphor
it comes hot on the heels of the current campaign,Metaphor
"Is this the origin of the phrase""as thick as thieves""?",Simile
the children will eat you out of house and home,Metaphor
It is very important that we break new ground,Metaphor
unforeseen multi-handicapped users can throw budgets completely out of kilter,Metaphor
now is the time for him to put his money where his mouth is,Metaphor
A flurry of legal proceedings will this week turn up the heat,Metaphor
they 'll send it through on the nod then,Metaphor
"I used to see the funny side of these sessions, but he was not one to tolerate flippancy",Metaphor
they go past their sell-by date,Metaphor
The vast majority of teachers recognise the carrot and stick argument,Metaphor
Early bird job-hunter Sandra Davies wants a job so badly she is tramping the streets at dawn pushing applications through letter-boxes.,Metaphor
The whole scene to my informant was as clear as a bell,Simile
Doubters eat your heart out,Metaphor
Chris was saying that she should be in on the interviewing,Metaphor
Saturday 's Philiphaugh contest was full of ebb and flow and attracted a large crowd,Metaphor
he looked so down in the mouth hunched up by the stove,Euphemism
She 's also sweet as pie.,Simile
Such led greens to suspect that they had been in cahoots,Metaphor
you would n't know about the ins and outs of what went on,Metaphor
Peter Jones ( a professional property investor ) allows you to pick his brains and learn direct from him the techniques he used,Metaphor
between the devil and the deep blue sea,Metaphor
they have certainly hit the nail on the head,Metaphor
"burn the candle at both ends, I 'm supporting you.",Euphemism
"he sweated with lust, fit to bust",Metaphor
the exquisitely torpid lovemaking which takes place right on the button,Metaphor
"J 's high intelligence was""neither here nor there""in relation to the specific cause",Metaphor
I recognized that all would not be plain sailing,Metaphor
Do n't push your luck,Metaphor
"The guests, packed cheek by jowl, parted as he entered",Metaphor
Carter was taken aback by what I just said,Metaphor
get the better of,Metaphor
"`` Look the other way, please.""Dixie and I turn obediently away",Literal
would the she cry foul,Metaphor
on the rocks,Euphemism
Me too. I 've been up since the crack of dawn,Metaphor
"I 'm thinking monkey business ? Done. What 's""monkey business ?",Euphemism
on the basis that one must be cruel to be kind,Paradox
his opponent 's corner threw in the towel,Euphemism
"Although the developers found these a bit close to the bone, the kids could n't get enough of them !",Euphemism
We 've been worried for years about their tendency to see Britain as a soft market in which to make a killing,Metaphor
I 'm with you. On the same wavelength.,Metaphor
Pacepa argued that Ceausescu was hand-in-glove with Brezhnev,Metaphor
The fuel gauge had gone on the blink shortly after the start,Metaphor
How you get under his skin.,Metaphor
it 's often enough to take the edge off him,Metaphor
Men working on the site complained of pressure to cut corners,Euphemism
Things have come to a pretty pass when it celebrates its 50th anniversary with the new play.,Euphemism
"she 's your little sister, you must make her the apple of your eye.",Metaphor
it would be lovely to see a Sun reader from The University of Life on the Bench,Metaphor
I thought it might encourage some of us who have passed our sell by date stage,Metaphor
the UK book business may seem behind the times to an outsider,Euphemism
"Fryer had signed the temperance pledge, and was prepared to turn over a new leaf",Metaphor
We hear on the grapevine that Gary Jennings is set to take over,Metaphor
I was on top of the world,Metaphor
We have to ensure that European companies get ahead of the game,Metaphor
he makes it sound like a king 's ransom,Metaphor
hot air laden with ashes began to come through the grating,Literal
"for the refugees who end up wearing them, they 'll be just what the Doctor ordered",Metaphor
"By pushing the boat out unilaterally, the Government has put us at a severe disadvantage.",Metaphor
"A LIST detailing the""ins""and""outs""of the new American Presidency",Metaphor
she 's been reviled as a lady with a heart of stone,Metaphor
he sang to her heart 's content,Metaphor
If that 's clear as mud - get back to me,Simile
what was she driving at,Metaphor
"With that, let 's have a go",Metaphor
that would be a counsel of despair,Metaphor
"We do… and heads will roll, Hayman warned",Euphemism
You could say that. We 're as thick as thieves,Simile
"Surely these are pennies from heaven, the man said.",Metaphor
Then it was back overnight and up with the lark as we were playing near Todmorden,Metaphor
Richie was no longer treating him like a lame duck,Metaphor
I was completely taken aback by the over-abundance of signs,Metaphor
In the old world continual distraction has become the major weapon of control -- bread and circuses.,Metaphor
Score 5 points for pure brass neck and put on your green coat.,Metaphor
Small companies can duck and dive almost immune to the public gaze,Metaphor
what sounded like electrical equipment running fit to bust,Metaphor
policies which will take years of consistent application before they can bear fruit.,Metaphor
now he 's trying to move the goalposts,Metaphor
the Christmas Eve cocktail party was in full swing,Metaphor
he had high hopes for King Arthur being cut from the same cloth,Metaphor
He smiled to take the edge off his words and suddenly it hit Kate,Metaphor
NGN and IPC had been at daggers drawn over this practice,Metaphor
Bomb disposal specialists have it easy,Metaphor
with nothing but alarms and excursions as she tidies her hair,Metaphor
"As has always been the case, money talks, and if you can not afford something that 's tough",Personification
get the show on the road,Metaphor
He had n't chucked her overboard bag and baggage yet,Metaphor
"If she set her mind on something, then she had to acquire it, by hook or by crook",Metaphor
"light a fire under every young artist, and rock the party",Metaphor
he was a tough boy and he determined not to go to pieces,Metaphor
Pitman 's strapping gelding is a class act when right,Metaphor
I had to hang up my boots after the trip,Literal
the Government had not come clean at all on the issue of freight,Metaphor
"Unfortunately, the Heavens opened on finals day, ending the good weather and causing disruptions",Metaphor
"He was not out to break the mould, just to collect better data",Metaphor
"That must have cost a pretty penny, Mickey Aronson declared",Personification
when they were unfortunate enough to shuffle off this mortal coil,Euphemism
"two sides of a coin, as different as chalk and cheese",Simile
It was high time she got down to serious thought about her doctorate,Metaphor
so far from being put out of countenance,Metaphor
Deer in full flight give an unmatched spectacle of graceful power,Metaphor
I hope she will go and kick the bucket,Euphemism
bite your tongue,Metaphor
They 'll spread themselves too thin.,Metaphor
she knew every word by heart,Metaphor
reject the offer because it 's merely a fool 's gold,Metaphor
Do you think that the British music press are brewing up a storm in a tea cup ?,Paradox
the drive for give-and-take negotiations,Metaphor
That sounds very like a warning shot across the bows of the medical profession.,Metaphor
foot in the door,Metaphor
"She 's a mile a minute and beautiful, gorgeous",Metaphor
Toadie encourages Bill to play the field and forget Anne,Metaphor
"Instead, here she was, going weak at the knees like an adolescent schoolgirl",Metaphor
They want to know the score and who scored,Literal
it makes Mick froth at the mouth,Metaphor
I think that there are people who are a little wet behind the ears,Euphemism
It was common knowledge that the Merkuts were the power behind the throne.,Metaphor
"places are like gold dust, especially in London",Simile
The reference to the back of beyond had upset Celia considerably.,Hyperbole
because it is TRUE and before people jump down my throat let me make it clear,Euphemism
MAC users that have the hots for the new Windows 8,Metaphor
like stink,Simile
You will always fight a losing battle and will never be as successful as Jim McLean,Metaphor
"From the bottom of my heart, I take this opportunity",Metaphor
MBA Alumni adopt coals to Newcastle,Euphemism
Actually the fish is in fine fettle because it is the sole occupant,Metaphor
I do find myself bending over backwards not to use any of the sort of additional knowledge I have of education,Metaphor
its study had been left out in the cold,Metaphor
"Clean air, by and large, also serves as an example",Metaphor
She looks as if she 's going to take a bite out of the kerb.,Metaphor
These new premises have been on the cards for some time,Metaphor
"The future of a Liverpool clinic, saved from the axe, will come under the microscope next month.",Metaphor
she hit the jackpot in the Lottery game last night,Literal
"long time no see, Lowell. ' He agreed it had been",Metaphor
a telephone call or a letter may be all that is necessary to break the ice and start the work of reconciliation,Metaphor
James was determined to make his mark at Liverpool,Metaphor
"Such methods are very time consuming, somewhat""hit and miss""and very costly",Metaphor
all was well in the nick of time,Metaphor
I 'm going away. I 'll be in on Monday,Metaphor
she must have lived around the corner,Literal
"seems doomed to become a white elephant, admitting day patients only",Euphemism
the game was as dead as a dodo,Simile
often it goes in one ear and out the other,Metaphor
"Once upon a time -- oh, years and years ago",Metaphor
I would n't mind being a fly on the wall in the Oxford dressing room,Metaphor
There are always so many firings in radio that it hardly seems a big deal any more,Metaphor
if not handled properly it will become a recipe for disaster,Metaphor
he would have to bear the brunt of it,Euphemism
"This one 's for Jason Grandcourt of Mackay, Australia, who, many moons ago, requested a Killing Joke listing.",Metaphor
the ways in which our politicians brazenly keep up appearances,Metaphor
Finding accommodation and getting to it proved as easy as falling off a log,Simile
so long as there are millionaires living in the lap of luxury and other people living in cardboard boxes,Personification
there are people who not only get a kick out of such activities,Metaphor
"If i take that at bedtime, im sick as a dog the following morning.",Simile
Let 's get cracking,Metaphor
"And more than that, when it comes down to crunch time, marketing, too, seems to take a backseat.",Euphemism
"We shall be first among equals, he told her",Metaphor
if you 're thinking your partner is lower than a yellow-bellied toad,Metaphor
It 's a piece of cake for you,Metaphor
Jim bury the hatchet and enjoy a round of golf,Metaphor
There would be no well-defined thermodynamic arrow of time.,Metaphor
thank God Tony Blair looks like he 's going to cut the Gordian knot,Metaphor
Why do n't you kids grow up and act your age,Euphemism
it is always unwise to jump to conclusions about Lebanese atrocities,Metaphor
my only motivation was that people would get it and get a kick out of it,Metaphor
He failed to quote chapter and verse when Apricot asked him to,Metaphor
"I agree to this use of my data Some years ago my mother said, apropos of nothing in particular",Metaphor
Going through the school of hard knocks was n't easy,Euphemism
extension is a way to get your feet wet with the code base,Metaphor
I 'd be over the moon,Metaphor
Perhaps he could get off the hook,Metaphor
in the fast lane,Metaphor
The little devils could have done with a firm hand,Metaphor
"The new hair, new attitude RudeBoy was just out to raise hell and make inconvenience for people",Metaphor
NEIL WEBB shows his ' TRUE colours ' with his wife Shelley yesterday,Metaphor
on the edge of your seat,Metaphor
Now a spouse can make a clean break agreement with a spouse.,Metaphor
Wants to be liked and likes to hang around and curry favour,Metaphor
cells can be recognized under the microscope by the presence of fluorescence on the cell,Metaphor
you just seem to go round in circles,Metaphor
getting information out of organisations such as the DVLA and Department for Work and Pensions will still be like pulling teeth.,Simile
Sit inside the cabin and ring the brass bell on the old auxiliary fire engine.,Literal
I could tell you were taken aback by my approach,Metaphor
"Since the year dot, said the younger American with finality",Metaphor
she was seen driving at great speed down the road,Literal
Culloden and the Clearances between them broke the back of Scottish Gaelic life.,Personification
Just a soldier who had got too big for his boots,Metaphor
they 'll find you in a ditch one night all blue in the face.,Metaphor
the lad did n't let the new-found fame go to his head,Metaphor
"I think we made the right decision, but it is a grey area",Metaphor
Have I hit a nerve ?,Metaphor
"After a switch to real race machinery, Bradl soon became known as a daring, go-for-broke rider",Euphemism
they 're fed up with having to chop and change the way they do things,Metaphor
Our referees are going by the book-,Metaphor
"but when a bad apple does turn up, critics of charter schools pounce on it.",Metaphor
I just think it 's a match made in heaven,Metaphor
it did not make a clean sweep of Western monasticism,Metaphor
she tore a clean sheet of paper and began to write,Literal
I 'll have a couple of drinks to give me Dutch courage,Metaphor
Ade used an example that was close to home,Metaphor
Niki was in the limelight,Metaphor
This chapter has to be the last word for the digital artist/photographer,Metaphor
"the job 's being put on the""back burner""when more important assignments arrive",Metaphor
The black sheep has wool that can be used.,Literal
different ball game,Metaphor
Millions of carers bear the brunt,Euphemism
"They are the promised""bells and whistles""that digitisation of cellular telecoms would allow",Metaphor
a shrewd politician who was able to mend fences,Metaphor
watching the drums revolve and click into place,Literal
Paddock was almost in eclipse,Metaphor
The arrow of time points in the opposite direction from the one you think it does !,Metaphor
It would be nice if they come in from the cold to sit by a hot fire.,Literal
Britons on board left Jordan with more half the seats empty because of diplomatic red tape,Euphemism
"At a time when clans became a dime a dozen, and much like the internet boom",Metaphor
there appears little doubt that it will become a political football,Metaphor
a firm hand,Metaphor
England fans run the gamut from mere unpleasantness to boneheaded belligerence,Metaphor
Other UN agencies started to throw money at the problems of the territories,Metaphor
he is a glutton for punishment,Metaphor
She can not readily down tools now,Euphemism
towards the end the frantic attempt to gild the lily,Metaphor
Forgive others to keep it from eating you up not them,Metaphor
Must he shut his eyes to anything shady ?,Metaphor
I made an exhibition of myself in front of them,Euphemism
the list still had over fifty names on it. She decided to call it a day,Metaphor
in the cold light of day,Metaphor
a government can force its employees to go through the motions,Metaphor
Although this report was ahead of its time,Metaphor
managed to mend fences and change the dictator 's mind,Metaphor
"Time is money and, after money, time is what the masses crave most",Metaphor
A FALSE dawn breaks over the high street,Metaphor
"Pigs might fly, the paramedic muttered, and fastened the collar at last.",Irony
do n't have an axe to grind in terms of specific subjects,Metaphor
Now is the time to make a clean sweep of all the jobs,Metaphor
easy meat,Metaphor
wishing she could have a few months alone with him to pick his brains.,Metaphor
bag and baggage,Metaphor
"He did not stand on ceremony, but he thought it inappropriate",Metaphor
a widow swearing to get even with the armed,Metaphor
Wilko may be in the frame,Euphemism
Andrew has the information to help you hedge your bets,Metaphor
You have to sit down for a minute If feeling weak at the knees.,Literal
the portrayal of Scotland as being out on a limb from the rest of Britain,Metaphor
"in the depths of Essex, in the fast lane of the M25",Literal
the result was still too close to call,Metaphor
"If you take the law into your own hands, you will wind up in trouble",Metaphor
"Do n't jump to conclusions, Travis",Metaphor
The offset mortgage is a relatively new kid on the block,Metaphor
he will then shuffle off this mortal coil,Euphemism
In the cold light of day it all seemed so ridiculous,Metaphor
things are going down the pan,Metaphor
so I should save his breath,Metaphor
If we slip up they 'll all join us in the wide blue yonder or whatever,Metaphor
Peter Jones allows you to pick his brains and learn.,Metaphor
they say look the other way it 's nothing to do with you,Metaphor
interest in this guitar savant is still alive and kicking,Metaphor
they survived the tumultuous ebb and flow,Metaphor
brilliantly dressed women who had gone there to kill time and eat candy and display their gaudy attire,Personification
Denholm was modest and retiring to a fault,Metaphor
I need you to use your best bedside manner,Metaphor
Jenna spun round and took to her heels,Metaphor
she spilled the milk down the drain,Literal
It only takes a small slippage for government revenue and spending forecasts to be thrown out of kilter,Metaphor
the need has never been greater to start off on the right foot,Metaphor
the exhibition hit a nerve so raw that it has had the effect of a national purgatory,Metaphor
His comprehensive law to cut bureaucratic red tape was similarly backed,Euphemism
Do n't burn the midnight oil every night,Metaphor
they were out for the count,Euphemism
to carry an automatic open sesame to the dependant parental responsibility,Metaphor
If you want to make the naked truth unfurled ask tomorrow for the News of the World,Personification
"Well it 's""easy come, easy go""in those places, you should put it behind you and carry on",Parallelism
make your dream gown to fit like a glove,Simile
three other jockeys came within an ace of death,Metaphor
"Chairman all I 've heard so far is music to my ears, thank you",Metaphor
the dead of night,Metaphor
Some countries roll out the red carpet for retirees,Metaphor
"Beware of get-rich-quick schemes, clean up your act and invest in new equipment",Metaphor
I do have a bone to pick with those who organize them.,Euphemism
any photographic blackmailer worth his salt keeps producing copies of the incriminating material,Metaphor
"Which""here today, gone tomorrow politician""got up and went in 1982 ?",Paradox
Getting Mike to do it is like pulling teeth,Simile
they cost a pretty penny.,Personification
it was not unreasonable to suppose that they would run amok on learning what the government meant,Euphemism
He falls into working for a sinister entrepreneur who orders Joshua to put the frighteners on a late paying customer,Metaphor
help the Government 'keep its eye on the ball ' in tackling social exclusion,Metaphor
"beautiful Kate, all glowing and trim with hair as shiny as the day is long",Simile
We found it very much a grey area,Metaphor
One minute I was on top of the world and everything was going right,Metaphor
Once again it features wit as sharp as a needle.,Simile
"This was a tall order, especially the concept of an assurance that would last for ever.",Personification
From this difficulty comes another related saying between the devil and the deep blue sea,Metaphor
I should cut him dead,Metaphor
she must not take the law into her own hands,Metaphor
Not only did I draw a blank about the pictures,Euphemism
I think your posts after all supply a laugh a minute,Metaphor
Maybe I am clutching at straws,Metaphor
"This was rectified to an extent by switching in the active circuitry, which gave the signal a kick in the pants",Metaphor
"She was running out of time and courage as it was, she admitted as she leaned into the wardrobe",Metaphor
When someone is the apple of your eye then they are really special.,Metaphor
"She had looked everywhere else and, although it seemed a long shot, she might as well look in there",Metaphor
days are numbered,Euphemism
But you can be sure that you 'll have the time of your life,Metaphor
"As soon as she was in the sack, she was as quiet as a lamb.",Simile
"To me he was unweariedly kind, and always glad to see me in the galley, which he kept as clean as a new pin.",Simile
One of the snakes topples head over heels,Metaphor
During one rough period a big cheese in the LDDC asked Fred why he did n't throw in the towel,Metaphor
Lowell 's bit-on-the-side had walked out of the studio,Euphemism
"if we ever raise that hull, we should be able to kill two birds with one stone.",Metaphor
plans to protest about the exclusion hit a brick wall,Metaphor
"Whatever the ins and outs, it was the abandonment",Metaphor
I did actually have to make ends meet in other ways,Metaphor
If it 's not sorted out this week I will pull the plug,Metaphor
I do have a bone to pick with him about one or two physical attributes that I 'm not overly happy about,Euphemism
then you will get a chance to get a word in edgeways rather than listen to a lecture,Metaphor
We won and we won fair and square,Metaphor
"Then I suppose a formal apology, couched in ingratiating terms, would n't exactly fit the bill at this particular time.",Metaphor
He left and I hit the sack.,Metaphor
Your star quality will show through today. Do n't let this go to your head,Metaphor
I am walking on thin ice here but a huge part of me agrees with the last comment,Metaphor
touch base with,Metaphor
"They were labelled as a""blot on the landscape""after they were boarded up and then simply abandoned.",Metaphor
wait on hand and foot,Metaphor
It was a close shave for Oxfordshire 's Janet Goodman and her fellow England Cricketers,Metaphor
have a bone to pick with,Euphemism
Half a dozen cutting remarks trembled on the tip of her tongue,Metaphor
How to blow a gasket,Euphemism
The Reds are as stubborn as a mule.,Simile
they have begun to feel the draught,Metaphor
An odd green light reflected in from the hillside,Literal
"So I 'd assume, all things being equal, that if the premiums are the same then the benefit does n't increase",Metaphor
Once in a blue moon the addressing system itself changes,Metaphor
"Health, education, transport and other welfare spending goes by the board",Metaphor
"Keep your chin up, girl, we 're not lost yet",Metaphor
they really must be away with the fairies if they believe that,Euphemism
he would seem to be implying that the end justifies the means,Metaphor
they 're easy on the eye and a perfect setting for the colourful rug,Metaphor
"The acid test, of course, was to sit through Driving Miss Daisy without shedding a tear.",Metaphor
He lives near the factory somewhere and might be in on Friday,Metaphor
The time to cross the rubicon is now.,Metaphor
"To add insult to injury, Dykstra was beaten again twice in the dying seconds",Metaphor
One had only a few clues about how the onslaught of technology would blow the doors off architecture.,Metaphor
If there is any just cause as to why this couple should not be joined speak now or forever hold your peace,Metaphor
by then the South West were home and dry,Metaphor
neither Joe nor Justin want to cramp his style,Euphemism
the battle demonstrated that the toughest of the unions was a paper tiger,Euphemism
"Bayo, you need to take time by the forelock !",Personification
"She informed a conference that the NHS was being""penny wise pound foolish""in the use of medicines.",Paradox
Mick McCarthy was on his last legs when they played us.,Euphemism
the home stretch,Metaphor
he would pass if he did the test with his eyes shut,Metaphor
when the chips are down that 's what it 's all about.,Metaphor
Joan 's heart sank into her boots at that moment.,Euphemism
make sure you 've got everything at your disposal to fight your corner,Metaphor
"Meanwhile, RISC Management newsletter has produced a table which compares the integer performance of various CPUs against the clock speed at which they are driven",Literal
Georgina 's got friends in high places,Metaphor
when riled she digs in her heels,Metaphor
"It niggled away at her for about perhaps another two seconds, then, apropos of nothing",Metaphor
"walk about, chew the fat and take some pictures",Metaphor
there 's a piece of cake in front of us.,Literal
rat race,Euphemism
this will determine whether UK-REITs hit the ground running in January,Metaphor
too close to call,Metaphor
You 're saying that off the top of your head. Think it over,Metaphor
an evening aimed at providing some entertainment and some food for thought,Metaphor
it may play havoc with the clarity of design,Metaphor
"Now, drop the ball for a bounce",Literal
it could persuade one company to have a change of heart,Metaphor
I had just about run the gamut of sexual experiences,Metaphor
"it 's a problem that, that you 've put your finger on",Metaphor
we took her in when she came back from London with her tail between her legs,Metaphor
"No, I would n't bet the farm, but it seems like a decent theory.",Metaphor
"it moves, like all these things, in fits and starts",Metaphor
the bookie took it on the nod.,Metaphor
a leap in the dark,Metaphor
when he turned Vanguard from a ginger group into a party,Metaphor
18 months ' work down the drain,Euphemism
biographers looking to add some grist to the mill,Metaphor
We 've had to put the country on an even keel,Metaphor
Michel Vigier who was also disturbed at the prospect of being snowed under,Metaphor
"the ebb and flow of free-market economics in the""metropolitan""countries is matched",Metaphor
we decided to up the ante,Metaphor
he knows the club inside out,Oxymoron
Ladies of easy virtue were shown as quite delightful young people,Euphemism
It sends a warning shot across the bows of all dischargers-,Metaphor
a good many guys in the theatre really did jump out of their skin,Euphemism
The geographical position of the frontier fluctuated with the fortunes of war,Metaphor
The latest follower of this school of thought is Robert D. Riggs,Metaphor
Cathy Panton-Lewis produced a 77 to make the cut of 151,Metaphor
make your county ground look as bright as a button,Simile
it 's okay to talk dirty to me,Euphemism
"those who wish to stress progress as against tradition, or correspondingly, the ' rat race ' to ' sane humane living ' ?",Euphemism
we have to take liberties,Metaphor
"He was quiet as a lamb and as clever as a thoroughbred, but he looked like nothing on earth",Metaphor
Funds for major projects and programmes have been approved virtually on the nod,Metaphor
I regard the two notices of motion which were placed and this debate on V A T as bread and circuses.,Metaphor
This press conference was the final straw for some officers.,Metaphor
Mr Adams is caught between a rock and a hard place.,Metaphor
